Ride,Date-Time,Wait Time
Pirates of the Caribbean,2021-01-20 9:40,5
Pirates of the Caribbean,2021-01-20 9:45,10
Pirates of the Caribbean,2021-01-20 9:50,10
Pirates of the Caribbean,2021-01-20 9:55,10
Pirates of the Caribbean,2021-01-20 10:00,10
Pirates of the Caribbean,2021-01-20 10:05,10
Pirates of the Caribbean,2021-01-20 10:10,10
Pirates of the Caribbean,2021-01-20 10:15,10
Pirates of the Caribbean,2021-01-20 10:20,15
Pirates of the Caribbean,2021-01-20 10:25,15
Pirates of the Caribbean,2021-01-20 10:30,15
Pirates of the Caribbean,2021-01-20 10:35,20
Pirates of the Caribbean,2021-01-20 10:40,25
Pirates of the Caribbean,2021-01-20 10:45,25
Pirates of the Caribbean,2021-01-20 10:50,25
Pirates of the Caribbean,2021-01-20 10:55,25
Pirates of the Caribbean,2021-01-20 11:00,25
Pirates of the Caribbean,2021-01-20 11:05,25
Pirates of the Caribbean,2021-01-20 11:10,25
Pirates of the Caribbean,2021-01-20 11:15,25
Pirates of the Caribbean,2021-01-20 11:20,25
Pirates of the Caribbean,2021-01-20 11:25,30
Pirates of the Caribbean,2021-01-20 11:30,30
Pirates of the Caribbean,2021-01-20 11:35,25
Pirates of the Caribbean,2021-01-20 11:40,25
Pirates of the Caribbean,2021-01-20 11:45,20
Pirates of the Caribbean,2021-01-20 11:50,20
Pirates of the Caribbean,2021-01-20 11:55,20
Pirates of the Caribbean,2021-01-20 12:00,15
Pirates of the Caribbean,2021-01-20 12:05,15
Pirates of the Caribbean,2021-01-20 12:10,15
Pirates of the Caribbean,2021-01-20 12:15,15
Pirates of the Caribbean,2021-01-20 12:20,15
Pirates of the Caribbean,2021-01-20 12:25,15
Pirates of the Caribbean,2021-01-20 12:30,15
Pirates of the Caribbean,2021-01-20 12:35,25
Pirates of the Caribbean,2021-01-20 12:40,25
Pirates of the Caribbean,2021-01-20 12:45,25
Pirates of the Caribbean,2021-01-20 12:50,25
Pirates of the Caribbean,2021-01-20 12:55,20
Pirates of the Caribbean,2021-01-20 13:00,20
Pirates of the Caribbean,2021-01-20 13:05,30
Pirates of the Caribbean,2021-01-20 13:10,30
Pirates of the Caribbean,2021-01-20 13:15,25
Pirates of the Caribbean,2021-01-20 13:20,25
Pirates of the Caribbean,2021-01-20 13:25,20
Pirates of the Caribbean,2021-01-20 13:30,20
Pirates of the Caribbean,2021-01-20 13:35,25
Pirates of the Caribbean,2021-01-20 13:40,25
Pirates of the Caribbean,2021-01-20 13:45,25
Pirates of the Caribbean,2021-01-20 13:50,25
Pirates of the Caribbean,2021-01-20 13:55,25
Pirates of the Caribbean,2021-01-20 14:00,25
Pirates of the Caribbean,2021-01-20 14:05,25
Pirates of the Caribbean,2021-01-20 14:10,30
Pirates of the Caribbean,2021-01-20 14:15,30
Pirates of the Caribbean,2021-01-20 14:20,30
Pirates of the Caribbean,2021-01-20 14:25,30
Pirates of the Caribbean,2021-01-20 14:30,30
Pirates of the Caribbean,2021-01-20 14:35,30
Pirates of the Caribbean,2021-01-20 14:40,30
Pirates of the Caribbean,2021-01-20 14:45,30
Pirates of the Caribbean,2021-01-20 14:50,30
Pirates of the Caribbean,2021-01-20 14:55,30
Pirates of the Caribbean,2021-01-20 15:00,30
Pirates of the Caribbean,2021-01-20 15:05,30
Pirates of the Caribbean,2021-01-20 15:10,30
Pirates of the Caribbean,2021-01-20 15:15,30
Pirates of the Caribbean,2021-01-20 15:20,30
Pirates of the Caribbean,2021-01-20 15:25,30
Pirates of the Caribbean,2021-01-20 15:30,30
Pirates of the Caribbean,2021-01-20 15:35,30
Pirates of the Caribbean,2021-01-20 15:40,30
Pirates of the Caribbean,2021-01-20 15:45,30
Pirates of the Caribbean,2021-01-20 15:50,30
Pirates of the Caribbean,2021-01-20 15:55,25
Pirates of the Caribbean,2021-01-20 16:00,25
Pirates of the Caribbean,2021-01-20 16:05,25
Pirates of the Caribbean,2021-01-20 16:10,15
Pirates of the Caribbean,2021-01-20 16:15,15
Pirates of the Caribbean,2021-01-20 16:20,15
Pirates of the Caribbean,2021-01-20 16:25,15
Pirates of the Caribbean,2021-01-20 16:30,15
Pirates of the Caribbean,2021-01-20 16:35,20
Pirates of the Caribbean,2021-01-20 16:40,20
Pirates of the Caribbean,2021-01-20 16:45,20
Pirates of the Caribbean,2021-01-20 16:50,20
Pirates of the Caribbean,2021-01-20 16:55,20
Pirates of the Caribbean,2021-01-20 17:00,20
Pirates of the Caribbean,2021-01-20 17:05,20
Pirates of the Caribbean,2021-01-20 17:10,20
Pirates of the Caribbean,2021-01-20 17:15,20
Pirates of the Caribbean,2021-01-20 17:20,20
Pirates of the Caribbean,2021-01-20 17:25,20
Pirates of the Caribbean,2021-01-20 17:30,20
Pirates of the Caribbean,2021-01-20 17:35,20
Pirates of the Caribbean,2021-01-20 17:40,15
Pirates of the Caribbean,2021-01-20 17:45,15
Pirates of the Caribbean,2021-01-20 17:50,15
Pirates of the Caribbean,2021-01-20 17:55,15
Pirates of the Caribbean,2021-01-20 18:00,15
Pirates of the Caribbean,2021-01-20 18:05,15
Pirates of the Caribbean,2021-01-20 18:10,15
Pirates of the Caribbean,2021-01-20 18:15,15
Pirates of the Caribbean,2021-01-20 18:20,15
Pirates of the Caribbean,2021-01-20 18:25,15
Pirates of the Caribbean,2021-01-20 18:30,10
Pirates of the Caribbean,2021-01-20 18:35,10
Pirates of the Caribbean,2021-01-20 18:40,10
Pirates of the Caribbean,2021-01-20 18:45,10
Pirates of the Caribbean,2021-01-20 18:50,5
Pirates of the Caribbean,2021-01-20 18:55,5
Pirates of the Caribbean,2021-01-20 19:00,5
Pirates of the Caribbean,2021-01-21 9:05,5
Pirates of the Caribbean,2021-01-21 9:10,5
Pirates of the Caribbean,2021-01-21 9:15,5
Pirates of the Caribbean,2021-01-21 9:20,5
Pirates of the Caribbean,2021-01-21 9:25,5
Pirates of the Caribbean,2021-01-21 9:30,5
Pirates of the Caribbean,2021-01-21 9:35,5
Pirates of the Caribbean,2021-01-21 9:40,5
Pirates of the Caribbean,2021-01-21 9:45,5
Pirates of the Caribbean,2021-01-21 9:50,5
Pirates of the Caribbean,2021-01-21 9:55,5
Pirates of the Caribbean,2021-01-21 10:00,5
Pirates of the Caribbean,2021-01-21 10:05,5
Pirates of the Caribbean,2021-01-21 10:10,5
Pirates of the Caribbean,2021-01-21 10:15,5
Pirates of the Caribbean,2021-01-21 10:20,5
Pirates of the Caribbean,2021-01-21 10:25,5
Pirates of the Caribbean,2021-01-21 10:30,15
Pirates of the Caribbean,2021-01-21 10:35,15
Pirates of the Caribbean,2021-01-21 10:40,25
Pirates of the Caribbean,2021-01-21 10:45,25
Pirates of the Caribbean,2021-01-21 10:50,25
Pirates of the Caribbean,2021-01-21 10:55,25
Pirates of the Caribbean,2021-01-21 11:00,25
Pirates of the Caribbean,2021-01-21 11:05,25
Pirates of the Caribbean,2021-01-21 11:10,25
Pirates of the Caribbean,2021-01-21 11:15,25
Pirates of the Caribbean,2021-01-21 11:20,25
Pirates of the Caribbean,2021-01-21 11:25,25
Pirates of the Caribbean,2021-01-21 11:30,25
Pirates of the Caribbean,2021-01-21 11:35,25
Pirates of the Caribbean,2021-01-21 11:40,30
Pirates of the Caribbean,2021-01-21 11:45,30
Pirates of the Caribbean,2021-01-21 11:50,30
Pirates of the Caribbean,2021-01-21 11:55,30
Pirates of the Caribbean,2021-01-21 12:00,30
Pirates of the Caribbean,2021-01-21 12:05,30
Pirates of the Caribbean,2021-01-21 12:10,30
Pirates of the Caribbean,2021-01-21 12:15,30
Pirates of the Caribbean,2021-01-21 12:20,25
Pirates of the Caribbean,2021-01-21 12:25,25
Pirates of the Caribbean,2021-01-21 12:30,25
Pirates of the Caribbean,2021-01-21 12:35,25
Pirates of the Caribbean,2021-01-21 12:40,25
Pirates of the Caribbean,2021-01-21 12:45,25
Pirates of the Caribbean,2021-01-21 12:50,25
Pirates of the Caribbean,2021-01-21 12:55,25
Pirates of the Caribbean,2021-01-21 13:00,25
Pirates of the Caribbean,2021-01-21 13:05,25
Pirates of the Caribbean,2021-01-21 13:10,25
Pirates of the Caribbean,2021-01-21 13:15,25
Pirates of the Caribbean,2021-01-21 13:20,25
Pirates of the Caribbean,2021-01-21 13:25,25
Pirates of the Caribbean,2021-01-21 13:30,25
Pirates of the Caribbean,2021-01-21 13:35,25
Pirates of the Caribbean,2021-01-21 13:40,25
Pirates of the Caribbean,2021-01-21 13:45,25
Pirates of the Caribbean,2021-01-21 13:50,25
Pirates of the Caribbean,2021-01-21 13:55,25
Pirates of the Caribbean,2021-01-21 14:00,25
Pirates of the Caribbean,2021-01-21 14:05,25
Pirates of the Caribbean,2021-01-21 14:10,25
Pirates of the Caribbean,2021-01-21 14:15,25
Pirates of the Caribbean,2021-01-21 14:20,25
Pirates of the Caribbean,2021-01-21 14:25,30
Pirates of the Caribbean,2021-01-21 14:30,30
Pirates of the Caribbean,2021-01-21 14:35,30
Pirates of the Caribbean,2021-01-21 14:40,30
Pirates of the Caribbean,2021-01-21 14:45,30
Pirates of the Caribbean,2021-01-21 14:50,30
Pirates of the Caribbean,2021-01-21 14:55,30
Pirates of the Caribbean,2021-01-21 15:00,30
Pirates of the Caribbean,2021-01-21 15:05,30
Pirates of the Caribbean,2021-01-21 15:10,30
Pirates of the Caribbean,2021-01-21 15:15,30
Pirates of the Caribbean,2021-01-21 15:20,30
Pirates of the Caribbean,2021-01-21 15:25,30
Pirates of the Caribbean,2021-01-21 15:30,20
Pirates of the Caribbean,2021-01-21 15:35,20
Pirates of the Caribbean,2021-01-21 15:40,20
Pirates of the Caribbean,2021-01-21 15:45,25
Pirates of the Caribbean,2021-01-21 15:50,25
Pirates of the Caribbean,2021-01-21 15:55,25
Pirates of the Caribbean,2021-01-21 16:00,25
Pirates of the Caribbean,2021-01-21 16:05,30
Pirates of the Caribbean,2021-01-21 16:10,30
Pirates of the Caribbean,2021-01-21 16:15,30
Pirates of the Caribbean,2021-01-21 16:20,30
Pirates of the Caribbean,2021-01-21 16:25,30
Pirates of the Caribbean,2021-01-21 16:30,30
Pirates of the Caribbean,2021-01-21 16:35,30
Pirates of the Caribbean,2021-01-21 16:40,25
Pirates of the Caribbean,2021-01-21 16:45,25
Pirates of the Caribbean,2021-01-21 16:50,25
Pirates of the Caribbean,2021-01-21 16:55,20
Pirates of the Caribbean,2021-01-21 17:00,20
Pirates of the Caribbean,2021-01-21 17:05,20
Pirates of the Caribbean,2021-01-21 17:10,20
Pirates of the Caribbean,2021-01-21 17:15,20
Pirates of the Caribbean,2021-01-21 17:20,20
Pirates of the Caribbean,2021-01-21 17:25,30
Pirates of the Caribbean,2021-01-21 17:30,30
Pirates of the Caribbean,2021-01-21 17:35,30
Pirates of the Caribbean,2021-01-21 17:40,30
Pirates of the Caribbean,2021-01-21 17:45,30
Pirates of the Caribbean,2021-01-21 17:50,30
Pirates of the Caribbean,2021-01-21 17:55,30
Pirates of the Caribbean,2021-01-21 18:00,30
Pirates of the Caribbean,2021-01-21 18:05,30
Pirates of the Caribbean,2021-01-21 18:10,30
Pirates of the Caribbean,2021-01-21 18:15,30
Pirates of the Caribbean,2021-01-21 18:20,30
Pirates of the Caribbean,2021-01-21 18:25,15
Pirates of the Caribbean,2021-01-21 18:30,15
Pirates of the Caribbean,2021-01-21 18:35,15
Pirates of the Caribbean,2021-01-21 18:40,15
Pirates of the Caribbean,2021-01-21 18:45,15
Pirates of the Caribbean,2021-01-21 18:50,15
Pirates of the Caribbean,2021-01-21 18:55,15
Pirates of the Caribbean,2021-01-21 19:00,15
Pirates of the Caribbean,2021-01-22 9:05,5
Pirates of the Caribbean,2021-01-22 9:10,5
Pirates of the Caribbean,2021-01-22 9:15,5
Pirates of the Caribbean,2021-01-22 13:40,25
Pirates of the Caribbean,2021-01-22 13:45,25
Pirates of the Caribbean,2021-01-22 13:50,25
Pirates of the Caribbean,2021-01-22 13:55,25
Pirates of the Caribbean,2021-01-22 14:00,25
Pirates of the Caribbean,2021-01-22 14:05,40
Pirates of the Caribbean,2021-01-22 14:10,40
Pirates of the Caribbean,2021-01-22 14:15,45
Pirates of the Caribbean,2021-01-22 14:20,50
Pirates of the Caribbean,2021-01-22 14:25,45
Pirates of the Caribbean,2021-01-22 14:30,45
Pirates of the Caribbean,2021-01-22 14:35,45
Pirates of the Caribbean,2021-01-22 14:40,40
Pirates of the Caribbean,2021-01-22 14:45,40
Pirates of the Caribbean,2021-01-22 14:50,40
Pirates of the Caribbean,2021-01-22 14:55,40
Pirates of the Caribbean,2021-01-22 15:00,40
Pirates of the Caribbean,2021-01-22 15:05,40
Pirates of the Caribbean,2021-01-22 15:10,45
Pirates of the Caribbean,2021-01-22 15:15,45
Pirates of the Caribbean,2021-01-22 15:20,45
Pirates of the Caribbean,2021-01-22 15:25,45
Pirates of the Caribbean,2021-01-22 15:30,45
Pirates of the Caribbean,2021-01-22 15:35,45
Pirates of the Caribbean,2021-01-22 15:40,45
Pirates of the Caribbean,2021-01-22 15:45,45
Pirates of the Caribbean,2021-01-22 15:50,45
Pirates of the Caribbean,2021-01-22 15:55,35
Pirates of the Caribbean,2021-01-22 16:00,40
Pirates of the Caribbean,2021-01-22 16:05,40
Pirates of the Caribbean,2021-01-22 16:10,40
Pirates of the Caribbean,2021-01-22 16:15,40
Pirates of the Caribbean,2021-01-22 16:20,40
Pirates of the Caribbean,2021-01-22 16:25,40
Pirates of the Caribbean,2021-01-22 16:30,40
Pirates of the Caribbean,2021-01-22 16:35,40
Pirates of the Caribbean,2021-01-22 16:40,40
Pirates of the Caribbean,2021-01-22 16:45,40
Pirates of the Caribbean,2021-01-22 16:50,40
Pirates of the Caribbean,2021-01-22 16:55,40
Pirates of the Caribbean,2021-01-22 17:00,40
Pirates of the Caribbean,2021-01-22 17:05,40
Pirates of the Caribbean,2021-01-22 17:10,40
Pirates of the Caribbean,2021-01-22 17:15,40
Pirates of the Caribbean,2021-01-22 17:20,40
Pirates of the Caribbean,2021-01-22 17:25,40
Pirates of the Caribbean,2021-01-22 17:30,40
Pirates of the Caribbean,2021-01-22 17:35,40
Pirates of the Caribbean,2021-01-22 17:40,40
Pirates of the Caribbean,2021-01-22 17:45,40
Pirates of the Caribbean,2021-01-22 17:50,40
Pirates of the Caribbean,2021-01-22 17:55,40
Pirates of the Caribbean,2021-01-22 18:00,40
Pirates of the Caribbean,2021-01-22 18:05,40
Pirates of the Caribbean,2021-01-22 18:10,40
Pirates of the Caribbean,2021-01-22 18:15,40
Pirates of the Caribbean,2021-01-22 18:20,40
Pirates of the Caribbean,2021-01-22 18:25,40
Pirates of the Caribbean,2021-01-22 18:30,25
Pirates of the Caribbean,2021-01-22 18:35,25
Pirates of the Caribbean,2021-01-22 18:40,25
Pirates of the Caribbean,2021-01-22 18:45,25
Pirates of the Caribbean,2021-01-22 18:50,25
Pirates of the Caribbean,2021-01-22 18:55,30
Pirates of the Caribbean,2021-01-22 19:00,30
Pirates of the Caribbean,2021-01-23 9:05,5
Pirates of the Caribbean,2021-01-23 9:10,5
Pirates of the Caribbean,2021-01-23 9:15,5
Pirates of the Caribbean,2021-01-23 9:20,5
Pirates of the Caribbean,2021-01-23 9:25,5
Pirates of the Caribbean,2021-01-23 9:30,5
Pirates of the Caribbean,2021-01-23 9:35,5
Pirates of the Caribbean,2021-01-23 9:40,5
Pirates of the Caribbean,2021-01-23 9:45,5
Pirates of the Caribbean,2021-01-23 9:50,5
Pirates of the Caribbean,2021-01-23 9:55,10
Pirates of the Caribbean,2021-01-23 10:00,10
Pirates of the Caribbean,2021-01-23 10:05,10
Pirates of the Caribbean,2021-01-23 10:10,20
Pirates of the Caribbean,2021-01-23 10:15,20
Pirates of the Caribbean,2021-01-23 10:20,20
Pirates of the Caribbean,2021-01-23 10:25,20
Pirates of the Caribbean,2021-01-23 10:30,20
Pirates of the Caribbean,2021-01-23 10:35,20
Pirates of the Caribbean,2021-01-23 10:40,20
Pirates of the Caribbean,2021-01-23 10:45,20
Pirates of the Caribbean,2021-01-23 10:50,40
Pirates of the Caribbean,2021-01-23 10:55,40
Pirates of the Caribbean,2021-01-23 11:00,40
Pirates of the Caribbean,2021-01-23 11:05,40
Pirates of the Caribbean,2021-01-23 11:10,40
Pirates of the Caribbean,2021-01-23 11:15,40
Pirates of the Caribbean,2021-01-23 11:20,40
Pirates of the Caribbean,2021-01-23 11:25,40
Pirates of the Caribbean,2021-01-23 11:30,40
Pirates of the Caribbean,2021-01-23 11:35,35
Pirates of the Caribbean,2021-01-23 11:40,35
Pirates of the Caribbean,2021-01-23 11:45,35
Pirates of the Caribbean,2021-01-23 11:50,35
Pirates of the Caribbean,2021-01-23 11:55,35
Pirates of the Caribbean,2021-01-23 12:00,35
Pirates of the Caribbean,2021-01-23 12:05,40
Pirates of the Caribbean,2021-01-23 12:10,40
Pirates of the Caribbean,2021-01-23 12:15,40
Pirates of the Caribbean,2021-01-23 12:20,40
Pirates of the Caribbean,2021-01-23 12:25,40
Pirates of the Caribbean,2021-01-23 12:30,40
Pirates of the Caribbean,2021-01-23 12:35,40
Pirates of the Caribbean,2021-01-23 12:40,40
Pirates of the Caribbean,2021-01-23 12:45,40
Pirates of the Caribbean,2021-01-23 12:50,40
Pirates of the Caribbean,2021-01-23 12:55,40
Pirates of the Caribbean,2021-01-23 13:00,40
Pirates of the Caribbean,2021-01-23 13:05,40
Pirates of the Caribbean,2021-01-23 13:10,35
Pirates of the Caribbean,2021-01-23 13:15,35
Pirates of the Caribbean,2021-01-23 13:20,50
Pirates of the Caribbean,2021-01-23 13:25,50
Pirates of the Caribbean,2021-01-23 13:30,50
Pirates of the Caribbean,2021-01-23 13:35,50
Pirates of the Caribbean,2021-01-23 13:40,50
Pirates of the Caribbean,2021-01-23 13:45,50
Pirates of the Caribbean,2021-01-23 13:50,50
Pirates of the Caribbean,2021-01-23 13:55,50
Pirates of the Caribbean,2021-01-23 14:00,50
Pirates of the Caribbean,2021-01-23 14:05,50
Pirates of the Caribbean,2021-01-23 14:10,35
Pirates of the Caribbean,2021-01-23 14:15,40
Pirates of the Caribbean,2021-01-23 14:20,40
Pirates of the Caribbean,2021-01-23 14:25,40
Pirates of the Caribbean,2021-01-23 14:30,45
Pirates of the Caribbean,2021-01-23 14:35,50
Pirates of the Caribbean,2021-01-23 14:40,50
Pirates of the Caribbean,2021-01-23 14:45,50
Pirates of the Caribbean,2021-01-23 14:50,50
Pirates of the Caribbean,2021-01-23 14:55,50
Pirates of the Caribbean,2021-01-23 15:00,50
Pirates of the Caribbean,2021-01-23 15:05,50
Pirates of the Caribbean,2021-01-23 15:10,50
Pirates of the Caribbean,2021-01-23 15:15,45
Pirates of the Caribbean,2021-01-23 15:20,40
Pirates of the Caribbean,2021-01-23 15:25,40
Pirates of the Caribbean,2021-01-23 15:30,40
Pirates of the Caribbean,2021-01-23 15:35,50
Pirates of the Caribbean,2021-01-23 15:40,55
Pirates of the Caribbean,2021-01-23 15:45,55
Pirates of the Caribbean,2021-01-23 15:50,40
Pirates of the Caribbean,2021-01-23 15:55,40
Pirates of the Caribbean,2021-01-23 16:00,40
Pirates of the Caribbean,2021-01-23 16:05,40
Pirates of the Caribbean,2021-01-23 16:10,40
Pirates of the Caribbean,2021-01-23 16:15,40
Pirates of the Caribbean,2021-01-23 16:20,40
Pirates of the Caribbean,2021-01-23 16:25,40
Pirates of the Caribbean,2021-01-23 16:30,45
Pirates of the Caribbean,2021-01-23 16:35,45
Pirates of the Caribbean,2021-01-23 16:40,45
Pirates of the Caribbean,2021-01-23 16:45,40
Pirates of the Caribbean,2021-01-23 16:50,40
Pirates of the Caribbean,2021-01-23 16:55,40
Pirates of the Caribbean,2021-01-23 17:00,45
Pirates of the Caribbean,2021-01-23 17:05,45
Pirates of the Caribbean,2021-01-23 17:10,45
Pirates of the Caribbean,2021-01-23 17:15,45
Pirates of the Caribbean,2021-01-23 17:20,40
Pirates of the Caribbean,2021-01-23 17:25,35
Pirates of the Caribbean,2021-01-23 17:30,35
Pirates of the Caribbean,2021-01-23 17:35,35
Pirates of the Caribbean,2021-01-23 17:40,30
Pirates of the Caribbean,2021-01-23 17:45,35
Pirates of the Caribbean,2021-01-23 17:50,35
Pirates of the Caribbean,2021-01-23 17:55,35
Pirates of the Caribbean,2021-01-23 18:00,35
Pirates of the Caribbean,2021-01-23 18:05,35
Pirates of the Caribbean,2021-01-23 18:10,35
Pirates of the Caribbean,2021-01-23 18:15,35
Pirates of the Caribbean,2021-01-23 18:20,35
Pirates of the Caribbean,2021-01-23 18:25,45
Pirates of the Caribbean,2021-01-23 18:30,40
Pirates of the Caribbean,2021-01-23 18:35,40
Pirates of the Caribbean,2021-01-23 18:40,40
Pirates of the Caribbean,2021-01-23 18:45,35
Pirates of the Caribbean,2021-01-23 18:50,35
Pirates of the Caribbean,2021-01-23 18:55,30
Pirates of the Caribbean,2021-01-23 19:00,30
Pirates of the Caribbean,2021-01-23 19:05,35
Pirates of the Caribbean,2021-01-23 19:10,35
Pirates of the Caribbean,2021-01-23 19:15,30
Pirates of the Caribbean,2021-01-23 19:20,30
Pirates of the Caribbean,2021-01-23 19:25,30
Pirates of the Caribbean,2021-01-23 19:30,30
Pirates of the Caribbean,2021-01-23 19:35,30
Pirates of the Caribbean,2021-01-23 19:40,30
Pirates of the Caribbean,2021-01-23 19:45,25
Pirates of the Caribbean,2021-01-23 19:50,25
Pirates of the Caribbean,2021-01-23 19:55,25
Pirates of the Caribbean,2021-01-23 20:00,25
Pirates of the Caribbean,2021-01-23 20:05,25
Pirates of the Caribbean,2021-01-23 20:10,25
Pirates of the Caribbean,2021-01-23 20:15,25
Pirates of the Caribbean,2021-01-23 20:20,25
Pirates of the Caribbean,2021-01-23 20:25,25
Pirates of the Caribbean,2021-01-23 20:30,20
Pirates of the Caribbean,2021-01-23 20:35,20
Pirates of the Caribbean,2021-01-23 20:40,20
Pirates of the Caribbean,2021-01-23 20:45,15
Pirates of the Caribbean,2021-01-23 20:50,15
Pirates of the Caribbean,2021-01-23 20:55,15
Pirates of the Caribbean,2021-01-23 21:00,15
